id,campaign_name,campaign_id,day,delivery_status,result_type,results,reach,frequency,cost_per_result,amount_spent_inr,impressions,cpm,link_clicks,cpc_link,ctr_link,clicks_all,ctr_all,cpc_all,in_app_purchases,registrations_completed,in_app_registrations,website_registrations,cost_per_registration_completed,purchases,purchases_conversion_value,in_app_purchases_conversion_value,cost_per_purchase,purchase_roas,app_installs,cost_per_app_install,app_activations,in_app_sessions,website_landing_page_views,instagram_follows
3332,Middle Funnel 2(web visit),23848721350610317,2026-03-27,active,actions:complete_registration,15.0,3769.0,1.31573362,9.064,135.96,4959.0,27.41681791,27.0,5.03555556,0.54446461,99.0,1.99637024,1.37333333,,15.0,12.0,3.0,9.064,,,,,,5.0,27.192,,,,
3333,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-27,active,actions:complete_registration,37.0,10155.0,1.27720335,6.95324324,257.27,12970.0,19.83577487,63.0,4.08365079,0.48573631,272.0,2.09714726,0.94584559,1.0,37.0,34.0,3.0,6.95324324,1.0,199.0,199.0,257.27,0.77350643,6.0,42.87833333,,,,
3334,NF App Conversions,23848933924920317,2026-03-27,active,In-app purchases,2.0,4023.0,1.72309222,435.13,870.26,6932.0,125.542412,311.0,2.79826367,4.4864397,346.0,4.99134449,2.51520231,2.0,60.0,60.0,,14.50433333,2.0,442.0,442.0,435.13,0.50789419,2.0,435.13,,,,
3339,New App IOS KSA promotion campaign,120212785502620318,2026-03-27,active,In-app purchases,1.0,20088.0,1.30112505,3896.2,3896.2,26137.0,149.0683705,206.0,18.91359223,0.78815472,275.0,1.0521483,14.168,1.0,43.0,43.0,,90.60930233,1.0,3746.54,3746.54,3896.2,0.96158821,53.0,73.51320755,,,,
3345,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-27,active,In-app purchases,3.0,17808.0,1.64403639,989.23,2967.69,29277.0,101.3659186,162.0,18.31907407,0.55333538,179.0,0.61140144,16.57927374,3.0,80.0,78.0,2.0,37.096125,3.0,11726.22,11726.22,989.23,3.95129545,59.0,50.29983051,,,,
3344,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-27,active,,,508749.0,1.00379165,,998.93,510678.0,1.95608583,70.0,14.27042857,0.01370727,282.0,0.05522071,3.54230496,,1.0,,1.0,998.93,,,,,,1.0,998.93,,,,
3343,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-27,active,In-app purchases,2.0,12986.0,1.49306946,1047.365,2094.73,19389.0,108.0370313,123.0,17.0303252,0.63438032,155.0,0.79942235,13.5143871,2.0,83.0,83.0,,25.23771084,2.0,5926.58,5926.58,1047.365,2.8292811,59.0,35.50389831,,,,
3341,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-27,active,In-app purchases,2.0,7450.0,1.39973154,842.145,1684.29,10428.0,161.5161105,108.0,15.59527778,1.03567319,132.0,1.26582278,12.75977273,2.0,74.0,74.0,,22.76067568,2.0,1759.41,1759.41,842.145,1.0446004,61.0,27.61131148,,,,
3322,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-28,active,In-app purchases,2.0,18617.0,1.38609873,1144.39,2288.78,25805.0,88.69521411,184.0,12.43902174,0.71304011,213.0,0.82542143,10.74544601,2.0,125.0,125.0,,18.31024,2.0,1752.02,1752.02,1144.39,0.76548205,98.0,23.35489796,,,,
3325,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-28,active,In-app purchases,41.0,673937.0,1.3654392,886.5936585,36350.34,920220.0,39.50179305,3342.0,10.87682226,0.36317402,4295.0,0.46673622,8.46340861,41.0,1553.0,1551.0,2.0,23.4065293,41.0,13025.0,13025.0,886.5936585,0.35831852,1357.0,26.78728077,,,,
3316,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-28,active,In-app purchases,5.0,68465.0,1.28215877,1154.458,5772.29,87783.0,65.75635374,494.0,11.68479757,0.56275133,591.0,0.67325109,9.76698816,5.0,233.0,232.0,1.0,24.77377682,5.0,1161.0,1161.0,1154.458,0.20113335,216.0,26.72356481,,,,
3328,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-28,active,,,19118.0,2.32608013,,1755.58,44470.0,39.47785024,189.0,9.28878307,0.42500562,787.0,1.7697324,2.23072427,34.0,56.0,53.0,3.0,31.34964286,34.0,28545.0,28545.0,51.63470588,16.25958373,10.0,175.558,,,,
3321,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-28,active,,,219375.0,1.41086268,,15870.37,309508.0,51.2761221,1334.0,11.89682909,0.43100663,1715.0,0.55410523,9.25386006,11.0,481.0,481.0,,32.99453222,11.0,12279.0,12279.0,1442.760909,0.77370597,501.0,31.67738523,,,,
3320,Bottom Funnel – Copy,23848934971910317,2026-03-28,active,actions:purchase,10.0,8231.0,1.52557405,44.189,441.89,12557.0,35.19073027,20.0,22.0945,0.15927371,135.0,1.07509756,3.27325926,10.0,26.0,26.0,,16.99576923,10.0,20190.0,20190.0,44.189,45.69010387,2.0,220.945,,,,
3327,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-28,active,,,131618.0,1.33722591,,10877.85,176003.0,61.80491242,580.0,18.75491379,0.32953984,1173.0,0.66646591,9.27352941,,183.0,183.0,,59.44180328,,,,,,213.0,51.06971831,,,,
3317,Middle Funnel 2(web visit),23848721350610317,2026-03-28,active,actions:complete_registration,6.0,3401.0,1.23052044,21.95333333,131.72,4185.0,31.47431302,19.0,6.93263158,0.45400239,69.0,1.64874552,1.90898551,,6.0,4.0,2.0,21.95333333,,,,,,1.0,131.72,,,,
3318,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-28,active,actions:complete_registration,28.0,14816.0,1.20599352,14.43142857,404.08,17868.0,22.61473024,62.0,6.51741935,0.34698903,327.0,1.83008731,1.23571865,,28.0,23.0,5.0,14.43142857,,,,,,6.0,67.34666667,,,,
3319,NF App Conversions,23848933924920317,2026-03-28,active,In-app purchases,13.0,3682.0,1.8462792,67.60846154,878.91,6798.0,129.2894969,334.0,2.63146707,4.91320977,417.0,6.13415711,2.10769784,13.0,51.0,51.0,,17.23352941,13.0,16086.0,16086.0,67.60846154,18.30221524,5.0,175.782,,,,
3324,New App IOS KSA promotion campaign,120212785502620318,2026-03-28,active,In-app purchases,2.0,16820.0,1.27907253,1637.735,3275.47,21514.0,152.2483034,169.0,19.38147929,0.785535,220.0,1.02258994,14.8885,2.0,40.0,40.0,,81.88675,2.0,6684.2,6684.2,1637.735,2.04068424,48.0,68.23895833,,,,
3330,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-28,active,In-app purchases,2.0,16937.0,1.59774458,1486.22,2972.44,27061.0,109.8422083,135.0,22.01807407,0.49887292,147.0,0.54321718,20.22068027,2.0,96.0,96.0,,30.96291667,2.0,6431.95,6431.95,1486.22,2.16386201,59.0,50.38033898,,,,
3329,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-28,active,,,479493.0,1.01274888,,1016.26,485606.0,2.09276656,91.0,11.16769231,0.01873947,284.0,0.05848363,3.57838028,,4.0,4.0,,254.065,,,,,,2.0,508.13,,,,
3323,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-28,active,In-app purchases,1.0,11830.0,1.50490279,2086.99,2086.99,17803.0,117.2268719,112.0,18.63383929,0.62910745,131.0,0.73583104,15.93122137,1.0,61.0,61.0,,34.21295082,1.0,2149.55,2149.55,2086.99,1.02997619,46.0,45.36934783,,,,
3326,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-28,active,In-app purchases,5.0,7057.0,1.32237495,316.616,1583.08,9332.0,169.6399486,77.0,20.55948052,0.82511787,84.0,0.90012859,18.84619048,5.0,58.0,58.0,,27.29448276,5.0,8256.18,8256.18,316.616,5.21526392,45.0,35.17955556,,,,
3307,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-29,active,,,22081.0,1.37991939,,2509.15,30470.0,82.34821136,226.0,11.10243363,0.74171316,266.0,0.87298983,9.43289474,,156.0,156.0,,16.08429487,,,,,,113.0,22.20486726,,,,
3310,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-29,active,In-app purchases,29.0,668075.0,1.38433858,1285.225172,37271.53,924842.0,40.3004297,3520.0,10.58850284,0.38060555,4647.0,0.5024642,8.02055735,29.0,1648.0,1648.0,,22.61621966,29.0,7976.0,7976.0,1285.225172,0.21399712,1481.0,25.16646185,,,,
3301,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-29,active,In-app purchases,11.0,65461.0,1.33232001,564.0290909,6204.32,87215.0,71.13822164,469.0,13.22882729,0.53775153,600.0,0.68795505,10.34053333,11.0,207.0,206.0,1.0,29.97256039,11.0,14814.0,14814.0,564.0290909,2.38769116,216.0,28.7237037,,,,
3308,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-29,active,,,23369.0,2.32166545,,2230.94,54255.0,41.11952815,266.0,8.38699248,0.49027739,1315.0,2.42373975,1.69653232,35.0,80.0,73.0,7.0,27.88675,35.0,29469.0,29469.0,63.74114286,13.20923019,18.0,123.9411111,,,,
3306,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-29,active,,,229151.0,1.4344777,,16566.88,328712.0,50.39937696,1352.0,12.25360947,0.4113023,1842.0,0.56036896,8.99396308,18.0,492.0,492.0,,33.67252033,18.0,11978.0,11978.0,920.3822222,0.7230088,495.0,33.46844444,,,,
3305,Bottom Funnel – Copy,23848934971910317,2026-03-29,active,actions:purchase,4.0,7994.0,1.46197148,101.4675,405.87,11687.0,34.72833062,24.0,16.91125,0.20535638,200.0,1.71130316,2.02935,4.0,18.0,18.0,,22.54833333,4.0,4166.0,4166.0,101.4675,10.26437036,1.0,405.87,,,,
3312,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-29,active,,,167178.0,1.38031918,,12312.22,230759.0,53.35531875,580.0,21.22796552,0.25134448,1449.0,0.62792784,8.49704624,,167.0,167.0,,73.72586826,,,,,,228.0,54.00096491,,,,
3302,Middle Funnel 2(web visit),23848721350610317,2026-03-29,active,actions:complete_registration,11.0,2848.0,1.31811798,13.39090909,147.3,3754.0,39.23814598,23.0,6.40434783,0.61267981,38.0,1.0122536,3.87631579,,11.0,10.0,1.0,13.39090909,,,,,,1.0,147.3,,,,
3303,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-29,active,actions:complete_registration,41.0,11707.0,1.23908773,9.1102439,373.52,14506.0,25.7493451,66.0,5.65939394,0.45498414,305.0,2.10257824,1.22465574,,41.0,36.0,5.0,9.1102439,,,,,,8.0,46.69,,,,
3304,NF App Conversions,23848933924920317,2026-03-29,active,In-app purchases,6.0,4915.0,1.70376399,166.12,996.72,8374.0,119.0255553,322.0,3.09540373,3.84523525,377.0,4.50203009,2.64381963,6.0,34.0,34.0,,29.31529412,6.0,2818.0,2818.0,166.12,2.82727346,5.0,199.344,,,,
3309,New App IOS KSA promotion campaign,120212785502620318,2026-03-29,active,In-app purchases,1.0,16459.0,1.23452215,3433.65,3433.65,20319.0,168.9871549,152.0,22.58980263,0.74806831,205.0,1.00890792,16.7495122,1.0,19.0,19.0,,180.7184211,1.0,252.41,252.41,3433.65,0.0735107,31.0,110.7629032,,,,
3315,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-29,active,,,20001.0,1.59037048,,3117.3,31809.0,98.00056588,179.0,17.4150838,0.56273382,201.0,0.63189663,15.50895522,,92.0,92.0,,33.88369565,,,,,,69.0,45.17826087,,,,
3314,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-29,active,,,511022.0,1.02807511,,1068.58,525369.0,2.03396089,90.0,11.87311111,0.01713082,326.0,0.06205162,3.27785276,,,,,,,,,,,2.0,534.29,,,,
3313,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-29,active,In-app purchases,1.0,14643.0,1.45584921,2226.08,2226.08,21318.0,104.4225537,146.0,15.24712329,0.68486725,162.0,0.75992119,13.74123457,1.0,75.0,75.0,,29.68106667,1.0,5018.93,5018.93,2226.08,2.25460451,63.0,35.33460317,,,,
3311,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-29,active,In-app purchases,1.0,8337.0,1.32745592,1781.55,1781.55,11067.0,160.978585,135.0,13.19666667,1.21984278,156.0,1.4095961,11.42019231,1.0,109.0,109.0,,16.34449541,1.0,3614.21,3614.21,1781.55,2.0286885,80.0,22.269375,,,,
3292,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-30,active,In-app purchases,2.0,18762.0,1.39659951,1154.395,2308.79,26203.0,88.1116666,179.0,12.89826816,0.68312789,219.0,0.83578216,10.54242009,2.0,128.0,128.0,,18.03742187,2.0,3125.52,3125.52,1154.395,1.35374807,96.0,24.04989583,,,,
3295,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-30,active,In-app purchases,33.0,689597.0,1.44887521,1104.204242,36438.74,999140.0,36.47010429,3294.0,11.06215543,0.32968353,4557.0,0.45609224,7.99621242,33.0,1439.0,1437.0,2.0,25.32226546,33.0,12786.0,12786.0,1104.204242,0.35089029,1270.0,28.69192126,,,,
3286,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-30,active,In-app purchases,8.0,70618.0,1.30866068,772.7025,6181.62,92415.0,66.88979062,506.0,12.21664032,0.54753016,641.0,0.69361034,9.64371295,8.0,242.0,242.0,,25.5438843,8.0,10589.0,10589.0,772.7025,1.71298139,208.0,29.71932692,,,,
3293,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-30,active,,,22818.0,2.36462442,,2092.09,53956.0,38.77400104,293.0,7.14023891,0.54303507,1314.0,2.43531767,1.59215373,38.0,67.0,65.0,2.0,31.22522388,38.0,44908.0,44908.0,55.055,21.46561572,10.0,209.209,,,,
3291,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-30,active,,,258234.0,1.42792196,,16438.49,368738.0,44.58040668,1436.0,11.44741643,0.3894364,2069.0,0.56110301,7.94513775,25.0,580.0,579.0,1.0,28.34222414,25.0,6838.0,6838.0,657.5396,0.41597495,542.0,30.32931734,,,,
3290,Bottom Funnel – Copy,23848934971910317,2026-03-30,active,actions:purchase,5.0,7001.0,1.47878874,77.974,389.87,10353.0,37.65768376,33.0,11.81424242,0.31874819,271.0,2.61759876,1.43863469,5.0,19.0,16.0,3.0,20.51947368,5.0,11135.0,11135.0,77.974,28.56080232,1.0,389.87,,,,
3297,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-30,active,In-app purchases,1.0,162701.0,1.37038494,10787.89,10787.89,222963.0,48.38421622,578.0,18.66416955,0.25923584,1461.0,0.65526567,7.38390828,1.0,158.0,158.0,,68.27778481,1.0,3623.79,3623.79,10787.89,0.33591277,210.0,51.37090476,,,,
3287,Middle Funnel 2(web visit),23848721350610317,2026-03-30,active,actions:complete_registration,4.0,3532.0,1.34597961,38.1475,152.59,4754.0,32.09718132,13.0,11.73769231,0.27345393,29.0,0.61001262,5.26172414,,4.0,3.0,1.0,38.1475,,,,,,1.0,152.59,,,,
3288,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-30,active,actions:complete_registration,33.0,12301.0,1.24054955,11.08515152,365.81,15260.0,23.97182176,75.0,4.87746667,0.491481,304.0,1.9921363,1.20332237,,33.0,32.0,1.0,11.08515152,,,,,,9.0,40.64555556,,,,
3289,NF App Conversions,23848933924920317,2026-03-30,active,In-app purchases,8.0,5214.0,1.74913694,128.05,1024.4,9120.0,112.3245614,353.0,2.901983,3.87061404,415.0,4.5504386,2.46843373,8.0,35.0,35.0,,29.26857143,8.0,9572.0,9572.0,128.05,9.34400625,4.0,256.1,,,,
3294,New App IOS KSA promotion campaign,120212785502620318,2026-03-30,active,,,14025.0,1.25340463,,2710.76,17579.0,154.2044485,116.0,23.36862069,0.65987826,171.0,0.97275158,15.85239766,,22.0,22.0,,123.2163636,1.0,2999.0,,2710.76,1.1063318,33.0,82.14424242,,,,
3300,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-30,active,,,20694.0,1.48139557,,2994.16,30656.0,97.66962422,160.0,18.7135,0.52192067,180.0,0.58716075,16.63422222,,64.0,64.0,,46.78375,,,,,,52.0,57.58,,,,
3299,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-30,active,,,498499.0,1.00480843,,992.5,500896.0,1.98144924,108.0,9.18981481,0.02156136,349.0,0.06967514,2.84383954,,2.0,2.0,,496.25,,,,,,1.0,992.5,,,,
3298,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-30,active,In-app purchases,2.0,14385.0,1.45380605,1070.6,2141.2,20913.0,102.3860757,129.0,16.59844961,0.6168412,158.0,0.75551093,13.55189873,2.0,51.0,51.0,,41.98431373,2.0,2248.0,2248.0,1070.6,1.04987857,39.0,54.9025641,,,,
3296,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-30,active,In-app purchases,2.0,6243.0,1.32452347,743.31,1486.62,8269.0,179.7823195,74.0,20.08945946,0.8949087,100.0,1.20933607,14.8662,2.0,86.0,86.0,,17.28627907,2.0,8080.34,8080.34,743.31,5.4353769,56.0,26.54678571,,,,
3277,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-31,active,,,21401.0,1.39021541,,2646.81,29752.0,88.96242269,196.0,13.50413265,0.65877924,235.0,0.78986287,11.26302128,,119.0,118.0,1.0,22.24210084,,,,,,101.0,26.2060396,,,,
3280,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-31,active,In-app purchases,42.0,676414.0,1.36477512,916.8545238,38507.89,923153.0,41.71344295,3500.0,11.00225429,0.37913542,4575.0,0.49558416,8.41702514,42.0,1542.0,1540.0,2.0,24.97269131,42.0,12147.0,12147.0,916.8545238,0.31544185,1354.0,28.44009601,,,,
3271,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-31,active,In-app purchases,14.0,61824.0,1.35552536,444.5728571,6224.02,83804.0,74.26876999,512.0,12.15628906,0.61094936,617.0,0.73624171,10.08755267,14.0,253.0,253.0,,24.60086957,14.0,17505.0,17505.0,444.5728571,2.81249096,212.0,29.35858491,,,,
3278,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-31,active,,,25242.0,2.17506537,,1969.05,54903.0,35.86416043,312.0,6.31105769,0.56827496,1380.0,2.51352385,1.42684783,31.0,104.0,96.0,8.0,18.93317308,32.0,29508.0,27507.0,61.5328125,14.98590691,28.0,70.32321429,,,,
3276,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-31,active,,,228455.0,1.48873082,,16582.1,340108.0,48.75539535,1501.0,11.04736842,0.4413304,2040.0,0.59980947,8.12848039,18.0,598.0,598.0,,27.72926421,18.0,8335.0,8335.0,921.2277778,0.50265045,525.0,31.58495238,,,,
3275,Bottom Funnel – Copy,23848934971910317,2026-03-31,active,actions:purchase,9.0,7346.0,1.53090117,40.05111111,360.46,11246.0,32.05228526,32.0,11.264375,0.28454562,179.0,1.59167704,2.01374302,9.0,9.0,9.0,,40.05111111,9.0,4396.0,4396.0,40.05111111,12.19552794,1.0,360.46,,,,
3282,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-31,active,In-app purchases,2.0,160388.0,1.35254508,5820.98,11641.96,216932.0,53.66640237,603.0,19.306733,0.27796729,1565.0,0.72142423,7.43895208,2.0,200.0,200.0,,58.2098,2.0,5435.08,5435.08,5820.98,0.46685266,256.0,45.47640625,,,,
3272,Middle Funnel 2(web visit),23848721350610317,2026-03-31,active,actions:complete_registration,12.0,3999.0,1.30307577,13.2875,159.45,5211.0,30.59873345,16.0,9.965625,0.30704279,32.0,0.61408559,4.9828125,,12.0,12.0,,13.2875,,,,,,3.0,53.15,,,,
3273,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-31,active,actions:complete_registration,34.0,12209.0,1.24432795,10.08558824,342.91,15192.0,22.57174829,63.0,5.44301587,0.41469194,293.0,1.92864666,1.1703413,,34.0,26.0,8.0,10.08558824,,,,,,13.0,26.37769231,,,,
3274,NF App Conversions,23848933924920317,2026-03-31,active,In-app purchases,9.0,4781.0,1.82158544,117.7711111,1059.94,8709.0,121.7062809,428.0,2.47649533,4.91445631,497.0,5.70674015,2.13267606,9.0,40.0,39.0,1.0,26.4985,9.0,20784.0,20784.0,117.7711111,19.60865709,3.0,353.3133333,,,,
3279,New App IOS KSA promotion campaign,120212785502620318,2026-03-31,active,,,13111.0,1.22172222,,2891.89,16018.0,180.5400175,136.0,21.26389706,0.84904482,201.0,1.25483831,14.38751244,,23.0,23.0,,125.7343478,,,,,,26.0,111.2265385,,,,
3285,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-31,active,In-app purchases,1.0,18725.0,1.50082777,3078.57,3078.57,28103.0,109.545956,190.0,16.203,0.6760844,219.0,0.77927623,14.05739726,1.0,93.0,92.0,1.0,33.10290323,1.0,1199.0,1199.0,3078.57,0.38946654,71.0,43.36014085,,,,
3284,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-31,active,,,473430.0,1.01609108,,983.61,481048.0,2.04472319,84.0,11.70964286,0.01746187,293.0,0.06090868,3.35703072,,7.0,7.0,,140.5157143,,,,,,1.0,983.61,,,,
3283,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-31,active,In-app purchases,1.0,14109.0,1.40031186,2241.74,2241.74,19757.0,113.4656071,149.0,15.0452349,0.75416308,170.0,0.86045452,13.18670588,1.0,68.0,68.0,,32.96676471,1.0,2990.55,2990.55,2241.74,1.33403071,55.0,40.75890909,,,,
3281,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-31,active,,,7620.0,1.32112861,,1679.26,10067.0,166.8083838,91.0,18.45340659,0.90394358,105.0,1.04301182,15.99295238,,63.0,63.0,,26.65492063,,,,,,54.0,31.09740741,,,,
3262,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-04-01,active,In-app purchases,3.0,20494.0,1.35844637,835.04,2505.12,27840.0,89.98275862,190.0,13.18484211,0.68247126,226.0,0.81178161,11.08460177,3.0,127.0,127.0,,19.72535433,3.0,5643.81,5643.81,835.04,2.25291004,107.0,23.41233645,,,,
3265,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-04-01,active,In-app purchases,22.0,625299.0,1.40058756,1680.259545,36965.71,875786.0,42.20861032,3298.0,11.20852335,0.37657601,4310.0,0.49212936,8.57673086,22.0,1343.0,1341.0,2.0,27.52472822,22.0,8482.0,8482.0,1680.259545,0.22945589,1257.0,29.40788385,,,,
3256,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-04-01,active,In-app purchases,14.0,58644.0,1.38058454,442.3092857,6192.33,80963.0,76.48345541,482.0,12.84715768,0.59533367,594.0,0.73366847,10.42479798,14.0,243.0,243.0,,25.48283951,14.0,65070.0,65070.0,442.3092857,10.5081609,215.0,28.80153488,,,,
3263,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-04-01,active,,,27499.0,2.12905924,,2031.82,58547.0,34.7040839,320.0,6.3494375,0.54656942,2030.0,3.46729978,1.00089655,32.0,80.0,75.0,5.0,25.39775,33.0,38477.0,36476.0,61.57030303,18.937209,16.0,126.98875,,,,
